idRuta,idViaje,accesoMinus
2101031412VRM,1268312024-03-19,1
3141221010VRM,1268412024-03-19,1
2101031412VRM,1268512024-03-19,1
2101031412VRM,1268712024-03-19,1
3141221010VRM,1269012024-03-19,1
2210020309VRM,1269412024-03-19,2
2030922100VRM,1269612024-03-19,2
2210031400VRR,1296012024-03-19,1
3130422100VRR,1296112024-03-19,1
3130422100VRR,1296112024-04-08,1
2210031304VRR,1296212024-03-19,1
3130422100VRR,1296312024-03-19,1
3140022100VRR,1296712024-03-19,1
2210031304VRR,1296812024-03-19,1
5100351405VRX,1300012024-03-19,1
5100351405VRX,1300012024-04-01,1
5140503100VRX,1300112024-03-19,1
5140503100VRX,1300112024-04-01,1
5100351405VRX,1300212024-03-19,1
5100351405VRX,1300212024-03-25,1
5100351405VRX,1300212024-04-01,1
5140550500VRX,1300312024-03-19,1
5140550500VRX,1300312024-03-25,1
5140550500VRX,1300312024-04-01,1
5140503100VRX,1300322024-03-19,1
5140503100VRX,1300322024-03-25,1
5140503100VRX,1300322024-04-01,1
5140551003VRX,1300512024-03-19,1
5140551003VRX,1300712024-03-19,1
5140551003VRX,1300712024-04-01,1
5100351405VRX,1300812024-03-19,1
5100351405VRX,1300812024-04-01,1
5140503100VRX,1300912024-03-19,1
5100351405VRX,1301012024-03-19,1
5140503100VRX,1301112024-03-19,1
5140503100VRX,1301112024-03-25,1
5140503100VRX,1301112024-04-01,1
5100303100VRX,1301122024-03-19,1
5100303100VRX,1301122024-03-25,1
5100303100VRX,1301122024-04-01,1
5140551003VRX,1301312024-03-19,1
5140551003VRX,1301312024-04-01,1
5100351405VRX,1301412024-03-19,1
5140550500VRX,1301512024-03-19,1
5140503100VRX,1301712024-03-19,1
5140551003VRX,1301912024-03-19,1
5050051405VRX,1302012024-03-19,1
5140551003VRX,1302112024-03-19,1
5050051405VRX,1303012024-03-19,1
5050051405VRX,1303012024-03-25,1
5050051405VRX,1303012024-04-01,1
5100351405VRX,1303022024-03-19,1
5100351405VRX,1303022024-03-25,1
5100351405VRX,1303022024-04-01,1
5140550500VRX,1303112024-03-19,1
5050051405VRX,1303212024-03-19,1
5050051405VRX,1303212024-03-25,1
5050051405VRX,1303212024-04-01,1
5050051003VRX,1303222024-03-19,1
5050051003VRX,1303222024-03-28,1
5050051003VRX,1303222024-03-30,1
0310051405VRX,1303512024-03-19,1
5100343019VRX,1303712024-03-19,1
5100343019VRX,1303712024-03-25,1
5100343019VRX,1303712024-04-01,1
5100343019VRX,1303712024-04-29,1
5100343019VRX,1303712024-05-06,1
5100343019VRX,1303912024-03-19,1
4301951003VRX,1304112024-03-19,1
4301951003VRX,1304312024-03-19,1
4301951003VRX,1304912024-03-19,1
0100751003VRX,1305112024-03-19,1
0100751003VRX,1305112024-04-01,1
5100301007VRX,1305212024-03-19,1
5100301007VRX,1305212024-04-01,1
0200355020VRX,1306212024-03-19,1
5502002003VRX,1306312024-03-19,1
0200355020VRX,1306412024-03-19,1
5502002003VRX,1306512024-03-19,1
0310051405VRX,1307312024-03-19,1
0200355020VRX,1307612024-03-19,1
5502002003VRX,1307712024-03-19,1
0310051405VRX,1307912024-03-19,1
0310051405VRX,1308312024-03-19,1
4200843019VRX,1308412024-03-19,2
4010043019VRX,1308612024-03-19,2
4010043019VRX,1308612024-03-28,2
4010043019VRX,1308612024-03-29,2
4301940100VRX,1308712024-03-19,2
4301940100VRX,1308712024-03-25,2
4301940100VRX,1308712024-04-01,2
4301942008VRX,1308912024-03-19,2
5100343019VRX,1309512024-03-19,1
5100343019VRX,1309912024-03-19,1
5100343019VRX,1309912024-03-25,1
5100343019VRX,1309912024-04-01,1
5100343019VRX,1309912024-04-29,1
5100343019VRX,1309912024-05-06,1
5440354517VRN,1315612024-03-19,2
5451754403VRN,1315712024-03-19,2
5440354517VRN,1316612024-03-19,2
5451754403VRN,1316712024-03-19,2
5050650413VRN,1320112024-03-19,2
5050650413VRN,1320112024-03-30,2
5040750506VRN,1320212024-03-19,2
5040750506VRN,1320212024-04-01,2
5050650407VRN,1320312024-03-19,2
5041350502VRN,1320612024-03-19,2
5041350502VRN,1320612024-04-01,2
5050250413VRN,1320712024-03-19,2
5050250413VRN,1320712024-04-01,2
5040750502VRN,1320812024-03-19,2
5050250413VRN,1320912024-03-19,2
5050250413VRN,1321112024-03-19,2
5041350502VRN,1321222024-03-19,2
5050250413VRN,1321312024-03-19,2
5050250413VRN,1321312024-04-01,2
5050050413VRN,1321512024-03-19,2
5041350502VRN,1321612024-03-19,2
5041350502VRN,1321612024-04-01,2
5050250500VRN,1321712024-03-19,2
5041350502VRN,1321812024-03-19,2
5050650417VRN,1321912024-03-19,2
5050650417VRN,1321912024-04-01,2
5050650500VRN,1321922024-03-19,2
5050650500VRN,1321922024-03-25,2
5050650500VRN,1321922024-04-01,2
5050050407VRN,1322112024-03-19,2
5040750500VRN,1322212024-03-19,2
5050650413VRN,1322312024-03-19,2
5041350500VRN,1322412024-03-19,2
5041350500VRN,1322412024-04-01,2
5041750502VRN,1322612024-03-19,2
5041750502VRN,1322612024-04-01,2
5050050502VRN,1322622024-03-19,2
5050050502VRN,1322622024-03-25,2
5050050502VRN,1322622024-03-30,2
5050250413VRN,1322712024-03-19,2
5050250413VRN,1322712024-04-01,2
5050050413VRN,1322912024-03-19,2
5050050413VRN,1322912024-04-01,2
5041350506VRN,1323012024-03-19,2
5050050407VRN,1323112024-03-19,2
5050050407VRN,1323112024-04-01,2
5040750500VRN,1323212024-03-19,2
5050050407VRN,1323312024-03-19,2
5041350506VRN,1323412024-03-19,2
5050250417VRN,1323512024-03-19,2
5050250417VRN,1323512024-04-01,2
5050250500VRN,1323522024-03-19,2
5050250500VRN,1323522024-03-25,2
5050250500VRN,1323522024-04-01,2
5041350500VRN,1323612024-03-19,2
5041350500VRN,1323612024-03-25,2
5041350500VRN,1323612024-04-01,2
5041350502VRN,1324012024-03-19,2
5050250413VRN,1324112024-03-19,2
5041750500VRN,1325012024-03-19,2
5041750500VRN,1325012024-04-01,2
5050050417VRN,1325112024-03-19,2
5050050417VRN,1325112024-04-01,2
5041750500VRN,1325212024-03-19,2
5041750500VRN,1325212024-04-01,2
5050050417VRN,1325312024-03-19,2
5050050417VRN,1325312024-04-01,2
5041750500VRN,1325412024-03-19,2
5041750500VRN,1325412024-04-01,2
5050050417VRN,1325512024-03-19,2
5050050417VRN,1325512024-04-01,2
5041750500VRN,1325612024-03-19,2
5041750500VRN,1325612024-04-01,2
5041750506VRN,1325812024-03-19,2
5041750506VRN,1325812024-04-01,2
5050050506VRN,1325822024-03-19,2
5050050506VRN,1325822024-03-25,2
5050050506VRN,1325822024-04-01,2
5050050417VRN,1325912024-03-19,2
5050050417VRN,1325912024-04-01,2
5041750500VRN,1326012024-03-19,2
5041750500VRN,1326012024-04-01,2
5050050417VRN,1326112024-03-19,2
5050050417VRN,1326112024-04-01,2
5041750500VRN,1326212024-03-19,2
5041750500VRN,1326212024-04-01,2
5050050417VRN,1326312024-03-19,2
5050050417VRN,1326312024-04-01,2
5041750500VRN,1326412024-03-19,2
5041750500VRN,1326412024-04-01,2
5050050417VRN,1326512024-03-19,2
5050050417VRN,1326512024-04-01,2
5050050502VRN,1326612024-03-19,2
5050050502VRN,1326612024-04-01,2
0310050500VRX,1333112024-03-19,1
0310050500VRX,1333112024-04-01,1
5050003100VRX,1333712024-03-19,1
5050003100VRX,1333712024-04-01,1
5140551003VRX,1339312024-03-19,1
5100351405VRX,1339412024-03-19,1
5100354413VRX,1390012024-03-19,1
5441351003VRX,1390112024-03-19,1
5100354413VRX,1390212024-03-19,1
5441351003VRX,1390312024-03-19,1
5100354413VRX,1390412024-03-19,1
5441351003VRX,1390512024-03-19,1
5100354413VRX,1390612024-03-19,1
5441351003VRX,1390712024-03-19,1
5100354413VRX,1390812024-03-19,1
5441351003VRX,1390912024-03-19,1
5100354413VRX,1391012024-03-19,1
5441351003VRX,1391112024-03-19,1
0500056312VRX,1394012024-03-19,1
0500056312VRX,1394212024-03-19,1
0500056312VRX,1394412024-03-19,1
0500056312VRX,1394612024-03-19,1
5631205000VRX,1395112024-03-19,1
5631205000VRX,1395312024-03-19,1
5631205000VRX,1395512024-03-19,1
5631205000VRX,1395712024-03-19,1
6500060911VRE,1400312024-03-20,1
6500060911VRE,1400312024-04-09,1
6500060911VRE,1400312024-05-02,1
6500060911VRE,1400322024-03-19,1
6500060911VRE,1400322024-03-25,1
6500060911VRE,1400322024-04-01,1
6500060911VRE,1400322024-04-08,1
6500060911VRE,1400322024-04-15,1
6500060911VRE,1400322024-04-29,1
6500060911VRE,1400322024-05-06,1
6540065000VRE,1401412024-03-20,1
6540065000VRE,1401412024-03-29,1
6540065000VRE,1401412024-03-30,1
6540065000VRE,1401412024-04-01,1
6540065000VRE,1401412024-04-02,1
6540065000VRE,1401412024-05-01,1
6540065000VRE,1401412024-05-02,1
6500065400VRE,1401612024-03-19,1
6540065000VRE,1401812024-03-20,1
6540065000VRE,1401812024-04-02,1
6540065000VRE,1401812024-05-02,1
6500065400VRE,1402012024-03-19,1
6540065000VRE,1402212024-03-19,1
6500061200VRX,1412312024-03-20,1
6500061200VRX,1412312024-04-09,1
6500061200VRX,1412312024-05-02,1
6500060902VRX,1412322024-03-19,2
6500061200VRX,1412332024-03-20,1
6500061200VRX,1412332024-03-28,1
6500061200VRX,1412332024-03-30,1
6500061200VRX,1412332024-04-01,1
6500061200VRX,1412332024-04-06,1
6500061200VRX,1412332024-04-08,1
6500061200VRX,1412332024-04-09,1
6500061200VRX,1412332024-05-01,1
6500061200VRX,1412332024-05-02,1
6091161200VRX,1412342024-03-19,2
6130765000VRX,1420212024-03-21,1
6130765000VRX,1420212024-03-22,1
6130765000VRX,1420212024-04-09,1
6130765000VRX,1420212024-05-02,1
6120060911VRX,1420222024-03-19,2
6090265000VRX,1420232024-03-19,2
6130765000VRX,1420242024-03-20,1
6130765000VRX,1420242024-03-24,1
6130765000VRX,1420242024-03-28,1
6130765000VRX,1420242024-03-29,1
6130765000VRX,1420242024-03-30,1
6130765000VRX,1420242024-04-01,1
6130765000VRX,1420242024-04-06,1
6130765000VRX,1420242024-04-08,1
6130765000VRX,1420242024-04-09,1
6130765000VRX,1420242024-05-01,1
6130765000VRX,1420242024-05-02,1
6091165000VRR,1420912024-03-20,1
6091165000VRR,1420912024-04-09,1
6091165000VRR,1420912024-05-02,1
6091165000VRR,1420922024-03-19,1
6091165000VRR,1420922024-03-25,1
6091165000VRR,1420922024-04-01,1
6091165000VRR,1420922024-04-08,1
6091165000VRR,1420922024-04-15,1
6091165000VRR,1420922024-04-29,1
6091165000VRR,1420922024-05-06,1
6500065400VRR,1430212024-03-19,1
6540065000VRR,1430412024-03-19,1
6060065000VRR,1440012024-03-20,1
6060065000VRR,1440012024-03-27,1
6060065000VRR,1440012024-04-01,1
6060065000VRR,1440012024-04-02,1
6500060600VRR,1440112024-03-20,1
6500060600VRR,1440112024-03-27,1
6500060600VRR,1440112024-04-01,1
6500060600VRR,1440112024-04-02,1
6060065000VRX,1440412024-03-20,1
6060065000VRX,1440412024-03-30,1
6060065000VRX,1440412024-04-02,1
6060065000VRX,1440412024-05-02,1
6500060600VRX,1440512024-03-20,1
6500060600VRX,1440512024-03-30,1
6500060600VRX,1440512024-04-02,1
6500060600VRX,1440512024-05-02,1
6060065000VRX,1440612024-03-20,1
6060065000VRX,1440612024-03-29,1
6060065000VRX,1440612024-03-30,1
6060065000VRX,1440612024-04-01,1
6060065000VRX,1440612024-04-02,1
6060065000VRX,1440612024-05-01,1
6060065000VRX,1440612024-05-02,1
6500060600VRX,1440712024-03-20,1
6500060600VRX,1440712024-03-29,1
6500060600VRX,1440712024-03-30,1
6500060600VRX,1440712024-04-01,1
6500060600VRX,1440712024-04-02,1
6500060600VRX,1440712024-05-01,1
6500060600VRX,1440712024-05-02,1
6901165000VRR,1441012024-03-20,2
6901165000VRR,1441012024-04-02,2
6901165000VRR,1441012024-05-02,2
6500069011VRR,1441112024-03-20,2
6500069011VRR,1441112024-04-02,2
6500069011VRR,1441112024-05-02,2
6901165000VRR,1441212024-03-19,2
6500069011VRR,1441312024-03-20,2
6500069011VRR,1441312024-03-29,2
6500069011VRR,1441312024-03-30,2
6500069011VRR,1441312024-04-01,2
6500069011VRR,1441312024-04-02,2
6500069011VRR,1441312024-05-01,2
6500069011VRR,1441312024-05-02,2
6901165000VRR,1441412024-03-20,2
6901165000VRR,1441412024-03-29,2
6901165000VRR,1441412024-03-30,2
6901165000VRR,1441412024-04-01,2
6901165000VRR,1441412024-04-02,2
6901165000VRR,1441412024-05-01,2
6901165000VRR,1441412024-05-02,2
6500069011VRR,1441512024-03-19,2
6901165000VRR,1441612024-03-19,2
6901165000VRR,1441612024-03-25,2
6901165000VRR,1441622024-03-19,2
6901165000VRR,1441622024-03-25,2
6500069011VRR,1441712024-03-20,2
6500069011VRR,1441712024-04-01,2
6500069011VRR,1441712024-04-02,2
6901165000VRR,1441812024-03-20,2
6901165000VRR,1441812024-04-01,2
6901165000VRR,1441812024-04-02,2
6500069011VRR,1441912024-03-19,2
6500069011VRR,1441912024-03-25,2
6901165000VRR,1442012024-03-19,2
6901165000VRR,1442012024-03-29,2
6901165000VRR,1442012024-04-01,2
6500069011VRR,1442112024-03-19,2
6901165000VRR,1442212024-03-19,2
6500069011VRR,1442312024-03-19,2
6500065312VRR,1443012024-03-20,1
6500065312VRR,1443012024-04-02,1
6500065312VRR,1443012024-05-02,1
6500065312VRR,1443212024-03-19,1
6531265000VRR,1443312024-03-20,1
6531265000VRR,1443312024-04-02,1
6531265000VRR,1443312024-05-02,1
6531265000VRR,1443512024-03-19,1
6531265000VRR,1443712024-03-19,1
6531265000VRR,1444312024-03-20,1
6531265000VRR,1444312024-03-23,1
6531265000VRR,1444312024-04-02,1
6531265000VRR,1444312024-04-11,1
6531265000VRR,1444312024-04-13,1
6531265000VRR,1444312024-05-02,1
6500065312VRR,1444412024-03-20,1
6500065312VRR,1444412024-04-02,1
6500065312VRR,1444412024-05-02,1
6500065312VRR,1444612024-03-20,1
6500065312VRR,1444612024-03-23,1
6500065312VRR,1444612024-04-02,1
6500065312VRR,1444612024-04-11,1
6500065312VRR,1444612024-04-13,1
6500065312VRR,1444612024-05-02,1
6500065312VRR,1445012024-03-19,1
6500065312VRR,1445212024-03-19,1
6500065312VRR,1445212024-03-23,1
6500065312VRR,1445212024-04-11,1
6500065312VRR,1445212024-04-13,1
6531265000VRR,1446112024-03-19,1
6500065312VRR,1446212024-03-19,1
6531265000VRR,1446312024-03-20,1
6531265000VRR,1446312024-04-02,1
6531265000VRR,1446312024-05-02,1
6500065312VRR,1446412024-03-19,1
6531265000VRR,1446512024-03-19,1
6531265000VRR,1446712024-03-19,1
6090260911VRR,1447012024-03-20,1
6091160902VRR,1447112024-03-20,1
6090260911VRR,1447212024-03-20,1
6091160902VRR,1447312024-03-20,1
6090260911VRR,1447412024-03-19,1
6091160902VRR,1447512024-03-19,1
6090260911VRR,1447612024-03-19,1
6091160902VRR,1447712024-03-19,1
6090260911VRR,1447812024-03-19,1
6091160902VRR,1447912024-03-19,1
6120061307VRN,1451012024-03-20,2
6120061307VRN,1451012024-03-30,2
6120061307VRN,1451012024-05-02,2
6120061307VRN,1451212024-03-19,2
6120061307VRN,1451412024-03-19,2
6130761200VRN,1451512024-03-19,2
6120061307VRN,1451612024-03-20,1
6120061307VRN,1451612024-03-30,1
6120061307VRN,1451612024-05-02,1
6130761200VRN,1451712024-03-20,2
6130761200VRN,1451712024-03-30,2
6130761200VRN,1451712024-05-02,2
6120061307VRN,1451812024-03-20,2
6120061307VRN,1451812024-03-30,2
6120061307VRN,1451812024-05-02,2
6130761200VRN,1451912024-03-20,2
6130761200VRN,1451912024-03-30,2
6130761200VRN,1451912024-05-02,2
6130761200VRN,1452112024-03-19,2
6130761200VRN,1454112024-03-19,2
6120061307VRN,1454212024-03-19,2
6120061307VRN,1454412024-03-19,2
6130761200VRN,1454512024-03-19,2
6120061307VRN,1454612024-03-19,2
6130761200VRN,1454712024-03-19,2
7930971801VRX,1500012024-03-19,1
7930971801VRX,1500012024-04-02,1
7930971801VRX,1500012024-05-02,1
7930971801VRX,1500212024-03-19,1
7930971801VRX,1500212024-03-25,1
7930971801VRX,1500212024-04-01,1
7930971801VRX,1500212024-04-08,1
7930971801VRX,1500212024-04-29,1
7930971801VRX,1500212024-05-06,1
7180179309VRX,1500512024-03-19,1
7180179309VRX,1500512024-04-02,1
7180179309VRX,1500512024-05-02,1
7180179309VRX,1500712024-03-19,1
7180179309VRX,1500712024-04-02,1
7180179309VRX,1500712024-05-02,1
7180179309VRX,1500722024-03-19,1
7180179309VRX,1500722024-03-29,1
7180179309VRX,1500722024-03-30,1
7180179309VRX,1500722024-04-01,1
7180179309VRX,1500722024-04-02,1
7180179309VRX,1500912024-03-19,1
7180179309VRX,1500912024-04-02,1
7180179309VRX,1500912024-05-02,1
7930071801VRX,1501012024-03-19,1
7930071801VRX,1501012024-04-02,1
7930071801VRX,1501012024-05-02,1
7180179300VRX,1501312024-03-19,1
7180179300VRX,1501312024-03-25,1
7180179300VRX,1501312024-04-01,1
7180179300VRX,1501312024-04-08,1
7180179300VRX,1501312024-04-29,1
7180179300VRX,1501312024-05-06,1
7940004040VRE,1501512024-03-19,1
0404079400VRE,1501612024-03-19,1
7940071400VRE,1501712024-03-19,1
7940071400VRE,1501712024-04-02,1
7940071400VRE,1501712024-05-02,1
7930971801VRX,1501812024-03-19,1
7930971801VRX,1501812024-04-02,1
7930971801VRX,1501812024-05-02,1
7930071801VRX,1501822024-03-19,1
7930071801VRX,1501822024-03-29,1
7930071801VRX,1501822024-03-30,1
7930071801VRX,1501822024-04-01,1
7930071801VRX,1501822024-04-02,1
7930071801VRX,1501822024-05-01,1
7930071801VRX,1501822024-05-02,1
7940071400VRE,1502112024-03-19,1
7140079400VRE,1502212024-03-19,1
7140079400VRE,1502212024-04-02,1
7140079400VRE,1502212024-05-02,1
7940071400VRE,1502512024-03-19,1
7940071400VRE,1502512024-04-02,1
7940071400VRE,1502512024-05-02,1
7140079400VRE,1502612024-03-19,1
7940071400VRE,1502712024-03-19,1
7140079400VRE,1502812024-03-19,1
7940071400VRE,1502912024-03-19,1
7120979400VRE,1503012024-03-19,1
7120979400VRE,1503012024-04-02,1
7120979400VRE,1503012024-04-03,1
7120979400VRE,1503012024-05-02,1
7120979400VRE,1503012024-05-03,1
7130079400VRE,1503022024-03-19,1
7130079400VRE,1503022024-04-03,1
7130079400VRE,1503022024-05-03,1
7140079400VRE,1503032024-03-19,1
7940071209VRE,1503112024-03-19,1
7940071209VRE,1503112024-03-28,1
7940071209VRE,1503112024-03-31,1
7940071209VRE,1503112024-04-30,1
7940071209VRE,1503112024-05-01,1
7940071300VRE,1503122024-03-19,1
7940071300VRE,1503122024-03-29,1
7940071300VRE,1503122024-03-30,1
7940071300VRE,1503122024-05-01,1
7940071400VRE,1503132024-03-19,1
7120479400VRE,1503212024-03-19,1
7940071204VRE,1503312024-03-19,1
7140079400VRE,1503412024-03-19,1
7940071400VRE,1503512024-03-19,1
7121079400VRE,1503612024-03-19,1
7940071210VRE,1503712024-03-19,1
7140079400VRE,1503812024-03-19,1
7940071400VRE,1503912024-03-19,1
7940071400VRE,1503912024-04-02,1
7940071400VRE,1503912024-05-02,1
7940078400VRE,1504112024-03-19,1
7840079400VRE,1504212024-03-19,1
7940078400VRE,1504312024-03-19,1
7940078400VRE,1504512024-03-19,1
7930971801VRX,1504612024-03-19,1
7930971801VRX,1504612024-04-02,1
7930971801VRX,1504612024-05-02,1
7140079400VRE,1504812024-03-19,1
7140079400VRE,1504812024-04-02,1
7140079400VRE,1504812024-05-02,1
7940071400VRE,1504912024-03-19,1
7840079400VRE,1505012024-03-19,1
7940078400VRE,1505112024-03-19,1
7840079400VRE,1505212024-03-19,1
7840079400VRE,1505212024-04-02,1
7840079400VRE,1505212024-05-02,1
7840079400VRE,1505222024-03-19,1
7840079400VRE,1505222024-03-29,1
7840079400VRE,1505222024-03-30,1
7840079400VRE,1505222024-04-01,1
7840079400VRE,1505222024-04-02,1
7840079400VRE,1505222024-05-01,1
7840079400VRE,1505222024-05-02,1
7180179315VRX,1505712024-03-19,1
7180179315VRX,1505712024-03-29,1
7180179315VRX,1505712024-04-02,1
7180179315VRX,1505712024-05-01,1
7180179315VRX,1505712024-05-02,1
7930971801VRX,1506012024-03-19,1
7930971801VRX,1506212024-03-19,1
7930971801VRX,1506212024-04-02,1
7930971801VRX,1506212024-05-02,1
7930971801VRX,1506412024-03-19,1
7930971801VRX,1506612024-03-19,1
7930971801VRX,1506612024-04-02,1
7930971801VRX,1506612024-05-02,1
7930971801VRX,1506812024-03-19,1
7931571801VRX,1507012024-03-19,1
7931571801VRX,1507212024-03-19,1
7931571801VRX,1507212024-03-29,1
7931571801VRX,1507212024-04-02,1
7931571801VRX,1507212024-05-01,1
7931571801VRX,1507212024-05-02,1
7930971801VRX,1507222024-03-19,1
7930971801VRX,1507222024-04-02,1
7930971801VRX,1507222024-05-02,1
7930971801VRX,1507412024-03-19,1
7180179315VRX,1507712024-03-19,1
7180179315VRX,1507712024-04-02,1
7180179315VRX,1507712024-05-02,1
7180179315VRX,1507912024-03-19,1
7180179315VRX,1507912024-03-29,1
7180179315VRX,1507912024-04-02,1
7180179315VRX,1507912024-05-01,1
7180179315VRX,1507912024-05-02,1
7180179309VRX,1507922024-03-19,1
7180179309VRX,1507922024-04-02,1
7180179309VRX,1507922024-05-02,1
7180179315VRX,1508112024-03-19,1
7180179315VRX,1508112024-04-02,1
7180179315VRX,1508112024-05-02,1
7180179309VRX,1508312024-03-19,1
7180179309VRX,1508312024-04-02,1
7180179309VRX,1508312024-05-02,1
7180179309VRX,1508512024-03-19,1
7180179309VRX,1508512024-04-02,1
7180179309VRX,1508512024-05-02,1
7180179309VRX,1508712024-03-19,1
7180179309VRX,1508712024-04-02,1
7180179309VRX,1508712024-05-02,1
7180179309VRX,1508912024-03-19,1
7180179309VRX,1508912024-03-29,1
7180179309VRX,1508912024-04-02,1
7180179309VRX,1508912024-05-01,1
7180179309VRX,1508912024-05-02,1
7931571801VRX,1509012024-03-19,1
7931571801VRX,1509212024-03-19,1
7931571801VRX,1509212024-03-29,1
7931571801VRX,1509212024-04-02,1
7931571801VRX,1509212024-05-01,1
7931571801VRX,1509212024-05-02,1
7930071801VRX,1509222024-03-19,1
7930071801VRX,1509222024-04-02,1
7930071801VRX,1509222024-05-02,1
7180179315VRX,1509512024-03-19,1
7180179315VRX,1509512024-04-02,1
7180179315VRX,1509512024-05-02,1
7180179315VRX,1509712024-03-19,1
7180179309VRX,1509722024-03-19,1
7180179309VRX,1509722024-04-02,1
7180179309VRX,1509722024-05-02,1
7180179309VRX,1509912024-03-19,1
7140079400VRR,1513012024-03-19,1
7140079400VRR,1513012024-03-29,1
7140079400VRR,1513012024-04-02,1
7140079400VRR,1513012024-05-02,1
7140079400VRR,1513812024-03-19,1
7940071400VRR,1513912024-03-19,1
7940078400VRR,1515112024-03-19,1
6541179400VRR,1523012024-03-19,1
7940065411VRR,1523112024-03-19,1
6541179400VRR,1523212024-03-19,1
7940065411VRR,1523322024-03-19,1
6541179400VRR,1523412024-03-19,1
7940065411VRR,1523512024-03-19,1
6541179400VRR,1523612024-03-19,1
6541179400VRR,1523612024-03-29,1
6541179400VRR,1523612024-04-02,1
6541179400VRR,1523612024-05-01,1
6541179400VRR,1523612024-05-02,1
7940065411VRR,1523712024-03-19,1
6541179400VRR,1523812024-03-19,1
6541179400VRR,1523812024-03-29,1
6541179400VRR,1523812024-04-02,1
6541179400VRR,1523812024-05-01,1
6541179400VRR,1523812024-05-02,1
6541179400VRR,1524012024-03-19,1
7150065411VRR,1525112024-03-19,1
7150065411VRR,1525112024-04-02,1
7150065411VRR,1525112024-05-02,1
6541171500VRR,1525212024-03-19,1
6541171500VRR,1525212024-04-02,1
6541171500VRR,1525212024-05-02,1
7150065411VRR,1525312024-03-19,1
7150065411VRR,1525312024-03-29,1
7150065411VRR,1525312024-04-02,1
7150065411VRR,1525312024-05-01,1
7150065411VRR,1525312024-05-02,1
0404071300VRR,1530812024-03-19,1
7130004040VRR,1530912024-03-19,1
7130004040VRR,1530912024-03-25,1
7130004040VRR,1530912024-04-01,1
7130004040VRR,1530912024-04-22,1
7130004040VRR,1530912024-04-29,1
7130004040VRR,1530912024-05-06,1
7130004040VRR,1531112024-03-19,1
7130004040VRR,1531112024-03-25,1
7130004040VRR,1531112024-04-01,1
7130004040VRR,1531112024-04-22,1
7130004040VRR,1531112024-04-29,1
7130004040VRR,1531112024-05-06,1
7840079400VRR,1540012024-03-19,1
7840079400VRR,1540012024-03-30,1
7840079400VRR,1540012024-04-02,1
7840079400VRR,1540012024-05-02,1
7150079400VRR,1540022024-03-19,1
7150079400VRR,1540022024-03-29,1
7150079400VRR,1540022024-03-30,1
7150079400VRR,1540022024-04-01,1
7150079400VRR,1540022024-04-02,1
7150079400VRR,1540022024-05-01,1
7150079400VRR,1540022024-05-02,1
7840079400VRR,1540212024-03-19,1
7310071500VRR,1540412024-03-19,1
7310071500VRR,1540412024-03-30,1
7310071500VRR,1540412024-04-02,1
7310071500VRR,1540412024-05-02,1
7150073100VRR,1540512024-03-19,1
7150073100VRR,1540512024-03-30,1
7150073100VRR,1540512024-04-02,1
7150073100VRR,1540512024-05-02,1
7150073100VRR,1540712024-03-19,1
7150073100VRR,1540712024-03-29,1
7150073100VRR,1540712024-04-02,1
7150073100VRR,1540712024-05-02,1
7310071500VRR,1540812024-03-19,1
7310071600VRR,1550012024-03-19,1
7160073100VRR,1550112024-03-19,1
7310071600VRR,1550412024-03-19,1
7160073100VRR,1550512024-03-19,1
0404078400VRE,1550612024-03-19,1
0404078400VRE,1550612024-03-25,1
0404078400VRE,1550612024-04-01,1
0404078400VRE,1550612024-04-22,1
0404078400VRE,1550612024-04-29,1
0404078400VRE,1550612024-05-06,1
7840079400VRR,1550812024-03-19,1
7840079400VRR,1550812024-03-29,1
7840079400VRR,1550812024-04-02,1
7840079400VRR,1550812024-05-01,1
7840079400VRR,1550812024-05-02,1
0404078400VRE,1551012024-03-19,1
0404078400VRE,1555012024-03-19,1
7840072305VRR,1562212024-03-19,1
7230578400VRR,1562512024-03-19,1
7230578400VRR,1562712024-03-19,1
7840078500VRR,1563012024-03-19,1
7850078400VRR,1563112024-03-19,1
7840078500VRR,1563212024-03-19,1
7850078400VRR,1563312024-03-19,1
7850078400VRR,1563312024-03-25,1
7850078400VRR,1563312024-04-01,1
7850078400VRR,1563312024-04-08,1
7850078400VRR,1563312024-04-29,1
7850078400VRR,1563312024-05-06,1
7840078500VRR,1563412024-03-19,1
7840078500VRR,1563412024-04-02,1
7840078500VRR,1563412024-05-02,1
7850078400VRR,1563512024-03-19,1
0404074217VRR,1564012024-03-19,2
0404074217VRR,1564012024-03-25,2
0404074217VRR,1564012024-04-01,2
0404074217VRR,1564012024-04-24,2
0404074217VRR,1564012024-05-02,2
0404074200VRR,1564022024-03-19,1
0404074200VRR,1564022024-03-25,1
0404074200VRR,1564022024-04-01,1
0404074200VRR,1564022024-04-24,1
0404074200VRR,1564022024-05-02,1
0404074209VRR,1564032024-03-19,2
0404074209VRR,1564032024-03-25,2
0404074209VRR,1564032024-04-01,2
0404074209VRR,1564032024-04-24,2
0404074209VRR,1564032024-05-02,2
7420474217VRR,1564042024-03-19,2
7420474217VRR,1564042024-03-25,2
7420474217VRR,1564042024-04-01,2
7420474217VRR,1564042024-04-24,2
7420474217VRR,1564042024-05-02,2
0404074217VRR,1564212024-03-19,2
0404074200VRR,1564222024-03-19,1
0404074209VRR,1564232024-03-19,2
